date,race_id,race_name,race_grade,pred1_name,pred1_num,pred1_prob,pred2_name,pred2_num,pred2_prob,pred3_name,pred3_num,pred3_prob,actual1_name,actual1_num,actual2_name,actual2_num,actual3_name,actual3_num,fukusho_hit,umaren_hit,umaren_payout,wide_hit,wide_payout,sanrenpuku_hit,sanrenpuku_payout,bet_total,return_total,shadow_bet_total,shadow_return_total,shadow_type,shadow_note
2026-04-16,202647041601,3歳4組,1勝以下,エイシンイーネン,2,97.6,ベストロマンス,7,81.3,レイナロハルンバ,6,11.9,ハイパーコール,4,ジルコンテソーロ,8,エイシンイーネン,2,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202647041602,3歳3組,1勝以下,ユイノサシガネ,4,83.1,リッチフィールド,6,66.1,センプレヴェルデ,5,6.6,マチュ,2,ゲキシン,9,ザイオンパーク,1,False,False,0,False,0,False,0,0,0,,,,
2026-04-16,202647041603,C3組,1勝以下,オーバード,2,93.1,フェリアフローレス,6,90.7,クロスレート,5,9.8,クロスレート,5,テンケイ,4,フェリアフローレス,6,False,False,0,True,450,False,0,0,0,,,,
2026-04-16,202647041604,B7組,1勝以下,マルカベント,3,89.2,シュプリームアロー,4,87.2,エンジェルスノー,7,1.8,マルカベント,3,アユツリー,5,シュプリームアロー,4,True,False,0,True,210,False,0,0,0,,,,
2026-04-16,202650041604,笑原スプリントC3,1勝以下,ヴァイスクレー,5,98.3,テルモピュライ,1,83.5,クアトロフォルトナ,10,6.9,ヴァイスクレー,5,ミュトスオード,8,テルモピュライ,1,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202650041606,C2四,1勝以下,サトノカイロス,6,99.3,ノリウッドテール,3,97.9,シバノストムキット,7,96.6,サトノカイロス,6,シバノストムキット,7,ノリウッドテール,3,True,False,0,False,0,True,140,0,0,,,,
2026-04-16,202650041607,C2三,1勝以下,ヘシキリ,2,96.6,エールクイーン,3,93.3,コイビトミサキ,5,12.6,カイラシ,8,テーオーニュートン,4,ヘノヘノカッパ,7,False,False,0,False,0,False,0,0,0,,,,
2026-04-16,202630041601,3歳条件 未勝利,1勝以下,ポポロン,7,87.8,サラサゴーサイン,2,73.3,モーモーインディゴ,1,10.8,サラサゴーサイン,2,カセノフォルス,5,ポポロン,7,True,False,0,True,180,False,0,0,0,,,,
2026-04-16,202630041602,3歳以上 C4ー3,1勝以下,ウィルミスチヴァス,7,97.4,マナスカイ,2,68.3,ベルケム,1,5.2,ウィルミスチヴァス,7,マナスカイ,2,クールカグラ,10,True,False,0,True,330,False,0,0,0,,,,
2026-04-16,202647041605,辻本達規さん笠馬X出演記念杯(BC),1勝以下,ラブフォルテッシモ,4,87.3,オーキッドレディ,7,76.4,キラカイドウ,5,7.3,ラブフォルテッシモ,4,キラカイドウ,5,カンナリリー,1,True,False,0,True,440,False,0,0,0,,,,
2026-04-16,202647041606,B6組,1勝以下,タマエスポワール,6,99.5,ウィズフィリップ,9,85.7,カミガミノウタゲ,3,4.2,ケイサンノーブル,2,ラグーン,5,シャンドゥルン,1,False,False,0,False,0,False,0,0,0,,,,
2026-04-16,202647041607,B5組,1勝以下,バックパック,2,94.8,トレパーク,8,80.3,ヤマニンエイドロン,4,64.9,バックパック,2,ハイエストランク,6,トレパーク,8,True,False,0,True,220,False,0,0,0,,,,
2026-04-16,202647041608,笠松町商工会特別(C),1勝以下,キングオブワールド,6,98.5,フレンドキング,8,73.8,スッサンファースト,10,16.3,ヤナギバネバギバ,2,シャトーペリオット,5,フレンドキング,8,False,False,0,False,0,False,0,0,0,,,,
2026-04-16,202650041608,C2二,1勝以下,メイショウソニック,5,99.4,ヨシノタルマエ,2,79.0,メイショウカジキ,7,69.9,メイショウソニック,5,ヨシノタルマエ,2,メイショウカジキ,7,True,False,0,False,0,True,590,0,0,,,,
2026-04-16,202650041609,C2一,1勝以下,デルマサターン,5,99.4,テキサスツイスター,2,96.4,クリノチャンプ,8,72.7,アンデルマット,4,ムーンガーデン,7,デルマサターン,5,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202630041606,JRA認定競走フレッシュチャレンジ競走(2歳),1勝以下,コパノシチリア,8,82.5,アイリスベビー,3,78.7,リュウノマッスル,7,8.3,コパノシチリア,8,ニュースタンダード,2,ハクアイレーヴ,5,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202647041609,SKE48太田彩夏の笠馬X杯(C),1勝以下,デアルーチェ,6,97.8,ヒルノガリシア,7,97.9,ヴォーゲルワンド,8,3.2,デアルーチェ,6,ヒルノガリシア,7,フローズンキス,2,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202647041610,C級サバイバル,1勝以下,パーパスポイント,9,99.7,ジーティーオウカ,3,80.6,クイーンズグリーン,1,55.9,パーパスポイント,9,フェスティヴフリー,8,レディボレロ,10,True,False,0,False,0,False,0,0,0,,,,
2026-04-16,202650041611,西日本クラシック重賞,1勝以下,ミルトイブニング,5,93.9,シェナマックス,4,86.3,バリジグリー,6,1.2,ミルトイブニング,5,シェナマックス,4,ブライトローズ,7,True,False,0,True,180,False,0,0,0,,,,
2026-04-16,202644041612,かに座特別競走(C2),1勝以下,ヤマニンエボルブ,5,91.5,メイショウカジボウ,9,85.2,ジューンバタフライ,7,75.4,ジューンバタフライ,7,ヤマニンエボルブ,5,ルリモンハナバチ,6,True,False,0,True,210,False,0,0,0,,,,
2026-04-17,202647041701,3歳5組,1勝以下,リージョワユーズ,4,99.2,ルナドロップ,3,98.4,マスカットオマーン,7,56.1,マスカットオマーン,7,ルナドロップ,3,リージョワユーズ,4,True,False,0,True,510,False,0,900,360,900.0,360.0,,
2026-04-17,202647041702,3歳6組,1勝以下,エイシンヒアカムズ,2,94.9,ゴールドチャチャ,1,75.6,ヒトリセレブ,7,2.9,ゴールドチャチャ,1,ダンストンチアーズ,6,エイシンヒアカムズ,2,True,False,0,True,580,False,0,900,600,900.0,600.0,,
2026-04-17,202647041703,C9組,1勝以下,ユウトザキンパツ,2,99.6,ヴァンガルダ,6,89.2,ギンノアラナミ,7,8.3,ウィルソンウェイ,8,ユウトザキンパツ,2,ギンノアラナミ,7,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202647041704,C8組,1勝以下,レジョンデロル,6,95.4,ロバストウォリアー,5,83.6,ダングラール,3,48.1,ダングラール,3,エースオブスペーズ,1,レジョンデロル,6,True,False,0,True,280,False,0,900,840,900.0,840.0,,
2026-04-17,202647041705,C級セレクション,1勝以下,ファーニスクリーク,9,82.9,ソルエパトリオット,3,79.5,ジャスタパーティー,5,12.2,ハルカサクソラ,4,ケンヴェンツェル,7,ソルエパトリオット,3,False,False,0,True,180,False,0,900,540,900.0,540.0,,
2026-04-17,202647041706,C7組,1勝以下,ゴージャスレディ,6,98.7,カイトベルク,3,83.5,リアルカイザー,4,74.2,ウインラムセス,2,ミミコチャン,9,ゴージャスレディ,6,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041701,株式会社AKINAI.社名変更記念杯(3歳),1勝以下,ウェルックス,3,100.0,リケアフェデリーニ,4,99.9,,0,0.0,ウェルックス,3,リケアフェデリーニ,4,ナタール,2,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041702,3歳B4,1勝以下,スズランクイーン,8,91.4,フィオーレクラウド,9,89.7,,0,0.0,キミガイチバンイイ,3,スズランクイーン,8,フィオーレクラウド,9,True,False,0,True,290,False,0,900,870,900.0,870.0,,
2026-04-17,202646041703,3歳B3,1勝以下,ロードエルドラド,2,96.4,オーシャンドリーム,9,96.4,,0,0.0,オーシャンドリーム,9,ロードエルドラド,2,ロードキャリバー,6,True,False,0,True,450,False,0,900,1350,900.0,1350.0,,
2026-04-17,202646041704,3歳B2,1勝以下,エイシンキンザザ,3,89.7,レイモアナ,6,72.7,,0,0.0,レイモアナ,6,アルティオーラ,2,ファインブルー,5,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202647041707,C6組,1勝以下,ミカエル,3,93.8,クロイゼルング,1,92.0,,0,0.0,ゴールドリッカ,5,ミカエル,3,グラウクス,9,True,False,0,True,280,False,0,900,840,900.0,840.0,,
2026-04-17,202647041708,C5組,1勝以下,コヴェナント,7,99.8,ジーグフェルド,8,97.2,,0,0.0,マイクハージュ,3,チュウワジョーダン,9,コヴェナント,7,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202647041709,C4組,1勝以下,ラヴアンドホープ,9,98.6,ケイズエルミー,2,93.2,,0,0.0,ラヴアンドホープ,9,プエルタアスール,8,ケイズエルミー,2,True,False,0,True,160,False,0,900,480,900.0,480.0,,
2026-04-17,202665041701,ミルキー23歳誕生日記念,1勝以下,ジェイフラック,4,44.7,ドラゴンブライアン,5,45.0,,0,0.0,ミストレンタ,7,ドラゴンブライアン,5,レオナウイン,3,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041702,もんぺさんお誕生日記念,1勝以下,ヒメトラダイア,4,41.4,サカノイジゲン,6,38.6,,0,0.0,サカノイジゲン,6,カワノチャタロウ,3,ツカサキング,1,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041703,秋庭將海21歳誕生日記念,1勝以下,ジェイノウンカイ,7,40.5,コーチャンファスト,8,36.1,,0,0.0,ワフラーム,9,ツガルキンフジ,6,キタノレンザン,3,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202644041704,3歳一二三(3歳二),1勝以下,トイロ,6,99.9,ストラディウス,7,96.9,,0,0.0,ストラディウス,7,トイロ,6,カンノンハヤテ,2,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202644041705,3歳一二三(3歳二),1勝以下,リスティアワン,8,98.2,エリザベートバディ,9,79.3,,0,0.0,リスティアワン,8,エリザベートバディ,9,ピルゴスアイトス,10,True,False,0,False,0,False,0,900,600,900.0,600.0,,
2026-04-17,202644041707,C2四五六(C2五),1勝以下,グランダイト,5,99.8,シンティリオ,2,72.4,,0,0.0,グランダイト,5,シンティリオ,2,テルケンレンスター,3,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041705,ブルーカルセドニー特別(3歳),1勝以下,ダンシングアウェイ,3,100.0,ホワイトナイル,6,94.1,,0,0.0,ダンシングアウェイ,3,グスタフ,9,ローズピクチャー,5,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041706,祝★TubeRoseデビュー半年記念(C1),1勝以下,ビアメントブラスト,7,76.4,マルモルミエール,1,73.5,,0,0.0,マルモルミエール,1,エリュシデータ,4,ピナーカ,2,False,False,0,True,260,False,0,900,780,900.0,780.0,,
2026-04-17,202646041707,C15,1勝以下,ユイノコキュウ,3,98.1,シンシーネ,5,96.4,,0,0.0,シンシーネ,5,キーチキング,7,ユイノコキュウ,3,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202647041710,春色特別(A),1勝以下,ハワイアンアイコン,6,99.9,ダンスデュヴァン,3,99.4,,0,0.0,ハワイアンアイコン,6,ドラムライム,2,ダンスデュヴァン,3,True,False,0,False,0,True,160,1000,1600,1000.0,1600.0,,
2026-04-17,202647041711,陽春特別(A),1勝以下,スタンレー,2,92.1,ゴールウェイガール,3,85.0,,0,0.0,スタンレー,2,セイエクシード,5,ゴールウェイガール,3,True,False,0,True,420,False,0,900,1260,900.0,1260.0,,
2026-04-17,202647041712,春光特別(A),1勝以下,ヒフミバンダム,3,94.8,キャッシュブリッツ,5,65.4,,0,0.0,ヒフミバンダム,3,キャッシュブリッツ,5,スペシャルトーク,2,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202665041704,This is 遠藤光莉杯,1勝以下,キタサカエクオン,3,43.3,リキ,4,41.5,,0,0.0,リキ,4,キタサカエクオン,3,クリスタルヒリュウ,5,True,False,0,True,370,False,0,900,1110,900.0,1110.0,,
2026-04-17,202665041705,雫ちゃん1歳誕生おめでとう,1勝以下,イワキクロヒョウ,8,47.1,ホクショウゴールド,4,47.0,,0,0.0,ニジイロアオゾラ,6,キョウエイプラチナ,3,ホクショウゴールド,4,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041706,足寄町馬産振興会50周年杯,1勝以下,タイヨウ,5,52.3,ホクセイマリン,4,46.8,,0,0.0,タイヨウ,5,ホクセイシンザン,6,ライズビクトリー,7,True,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041707,足寄町馬産振興会輓曳応援杯,1勝以下,ナカサンブライアン,4,51.0,トマランサカミカゼ,6,48.1,,0,0.0,エクレール,5,ツガルノセンショウ,3,トマランサカミカゼ,6,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202646041708,C14,1勝以下,ランドシュール,6,97.2,ミラコロカナーレ,10,97.1,,0,0.0,サクラサルーテ,8,ミラコロカナーレ,10,グッドラックスター,1,False,False,0,True,200,False,0,900,600,900.0,600.0,,
2026-04-17,202646041709,C13,1勝以下,ハクサンリバーブ,5,100.0,ブルーメリー,8,72.8,,0,0.0,ブルーメリー,8,ハクサンリバーブ,5,ペダンクルアーチ,6,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041710,将勝くん爆誕☆33歳になりました記念杯(C1),1勝以下,ミュークレグルス,5,98.3,シェルターベルト,3,72.8,,0,0.0,ドーンコスモ,2,ミュークレグルス,5,オーデンオパール,7,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202665041708,美空ちゃん生誕20周年記念,1勝以下,ビール,7,51.4,オーディン,5,50.7,,0,0.0,アアモンドノサップ,6,サクラダイヤモンド,4,ビール,7,True,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041709,チュベロデビュー半年記念杯,1勝以下,ツカサセンター,6,50.2,トム,8,45.3,,0,0.0,ショウリノホシ,7,オオゾラタカラ,4,フクノエル,2,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041710,智英・黎明の三連単序曲,1勝以下,イワキブラボー,8,48.6,レッドウンカイ,6,45.4,,0,0.0,サカノテンリュウ,3,タイタス,1,コーワホープ,4,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202665041711,スプリングカップOP,1勝以下,コウテイ,6,46.3,クリスタルコルド,3,38.7,,0,0.0,メムロボブサップ,9,キングフェスタ,7,スターイチバン,5,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-17,202646041711,能登復興支援 赤蔵山特別(C1),1勝以下,ブレイクネック,3,100.0,ノースタンダード,8,94.2,,0,0.0,グランヴァルール,5,ノースタンダード,8,コンチマカロン,7,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-17,202646041712,お家でネット投票!楽天競馬特別(A2),1勝以下,インペリアルモート,8,78.9,ジューンノールック,1,77.4,,0,0.0,フェイマスダンディ,5,ジューンノールック,1,インペリアルモート,8,True,False,0,True,670,False,0,900,2010,900.0,2010.0,,
2026-04-17,202665041712,B1ー2,1勝以下,コーワレックス,3,38.5,ココロノニダイメ,2,37.4,,0,0.0,クロコトブキ,6,キタノミネ,8,アサゾラ,7,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202654041801,C3ー6,1勝以下,シティオブロンドン,6,97.8,イカホ,4,95.1,ニットウライジン,7,88.6,シティオブロンドン,6,イカホ,4,ニットウライジン,7,True,False,0,False,0,False,0,900,1170,900.0,1170.0,,
2026-04-18,202654041802,C3ー5,1勝以下,スタークルージング,6,98.3,ギンガエクスプレス,5,94.1,ボルカンバル,3,52.1,ボルカンバル,3,ウインリベラーレ,8,ギンガエクスプレス,5,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202655041802,3歳ー3組,1勝以下,ラスエル,11,98.3,ミヤノクインリー,1,97.4,シズリ,4,47.4,ラスエル,11,シズリ,4,ミヤノクインリー,1,True,False,0,False,0,True,550,1000,5500,1000.0,5500.0,,
2026-04-18,202665041801,ライブツアー参加&成功記念,1勝以下,ジェイドルーリー,3,45.3,イワキライジン,6,45.6,スーパーハリアー,8,42.0,イノスケ,1,ディオネダイヤ,4,イワキライジン,6,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041802,表裏一体!魂のWフェイス杯,1勝以下,ユウマックス,8,43.4,カイセイイオン,3,40.8,ハゴロモソラリス,1,36.5,アアモンドアノン,2,ハゴロモソラリス,1,イワキミハル,9,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041803,☆祝☆大友家還暦記念杯,1勝以下,ストロングモモ,4,45.3,ホクセイノチカラ,7,39.1,マルホンカオン,3,39.1,ツカサコタロウ,2,マキシゴールド,1,エマパワー,10,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202654041805,スピカ特別,1勝以下,スカンジナビア,7,99.8,エイブリー,11,88.0,ドライブアウェイ,5,71.1,スカンジナビア,7,エイブリー,11,ブリーザフレスカ,2,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202654041806,C2ー6,1勝以下,リケアマキアート,9,97.4,プリンセスダイヤ,4,87.0,ルージュアマリア,7,55.8,ルージュアマリア,7,リケアマキアート,9,ショットメーカー,3,True,False,0,False,0,False,0,900,1200,900.0,1200.0,,
2026-04-18,202655041803,Bー3組,1勝以下,コスモバシレウス,2,99.2,ヘキクウ,4,99.0,ハクアイアシスト,1,43.9,ハクアイアシスト,1,コスモバシレウス,2,ボブズヤアンクル,11,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202655041804,スイートピー特別(B),1勝以下,メイショウアイク,10,99.9,オールスティール,12,80.4,エイシンシュトルム,1,71.2,エイシンシュトルム,1,アマルフィー,6,メイショウアイク,10,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202655041805,C2ー16組,1勝以下,ピエナクレスコ,1,100.0,モズグランプリ,7,97.4,グレースサンライズ,4,56.8,ピエナクレスコ,1,モズグランプリ,7,グレースサンライズ,4,True,False,0,False,0,True,490,1000,4900,1000.0,4900.0,,
2026-04-18,202665041804,矢島・鈴木家結婚記念杯,1勝以下,カネオー,7,39.8,クリスタルデビル,6,38.8,コマサンクリスタル,9,37.7,ホクセイキレイズキ,5,ヤマツネライン,4,フジダイマルス,8,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041805,ふうり&めぶきW生誕記念,1勝以下,アアモンドクリン,2,37.0,ツガルケッパレフジ,8,37.9,ジェイキングダム,1,36.4,ナナイロ,5,ジェイセリーヌ,6,カツブライト,3,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041806,克至・智子 春の十勝記念杯,1勝以下,オーシャンヒーロー,1,61.6,カブトファイター,7,48.3,ジェイマーサ,6,44.7,アオタイショウ,3,オーシャンヒーロー,1,ジェイマーサ,6,True,False,0,False,0,False,0,900,840,900.0,840.0,,
2026-04-18,202665041807,優生のために馬が走るよ,1勝以下,クレインテイオウ,4,42.2,トップトレジャー,2,42.4,エーデルシュタイン,3,40.5,アカオビ,1,エーデルシュタイン,3,トップトレジャー,2,False,False,0,False,0,False,0,900,3120,900.0,3120.0,,
2026-04-18,202654041807,C2ー5,1勝以下,ビーム,5,99.6,トップアメリカン,11,75.0,ディープカインズ,1,55.1,ディープカインズ,1,ビーム,5,トップアメリカン,11,True,False,0,False,0,True,590,1000,5900,1000.0,5900.0,,
2026-04-18,202654041809,C2ー3,1勝以下,レズルレクティオ,4,91.9,ネイルンノ,6,91.7,インオービット,9,60.7,インオービット,9,マジックタッチ,8,エイシンクエーサー,3,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202654041810,C2ー2,1勝以下,オークハンプトン,8,94.3,ビッグショータイム,4,78.7,ダイタジャスティス,9,59.9,テーオーシリウス,3,ダノンファスト,2,ビッグショータイム,4,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202655041808,サガデーナイト競馬賞(C1),1勝以下,ポムヴェルト,5,99.6,ブラーブデシジョン,2,85.8,トリオ,9,62.2,ブラーブデシジョン,2,マインドマイワーズ,7,ポムヴェルト,5,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202655041809,発明の日賞,1勝以下,ケイアイアンタレス,7,98.4,テイエムダイタカ,2,86.8,マイネルウォーリア,5,73.1,ガルヴァナイズ,12,ケイアイアンタレス,7,エイシンダズル,6,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202665041808,新年度開幕!第21回紳士賞,1勝以下,デッカクナーレ,7,48.6,ツルイテンカ,3,42.6,ホクショウハヤテ,4,42.2,カワノブレーザー,2,サカノテッペン,5,ショウワノチカラ,8,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041809,ミルキーお誕生日おめでとう,1勝以下,ホクトヒーロー,7,48.3,マルゼンイチバン,4,43.8,サカノハマナカ,3,43.5,ジェイマーシー,5,アアモンドオーザン,6,フジノボーイ,2,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202665041810,慎太郎典子結婚28周年記念,1勝以下,レジェンドボス,2,46.8,ホクショウレディー,1,42.2,ホクセイポルシェ,7,40.2,ウチュウジン,5,タンジロウ,8,ホクショウレディー,1,False,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-18,202654041811,穀雨特別(C2),1勝以下,ケルピー,7,84.1,コスモルーテウス,10,67.2,リワードインペリオ,8,66.2,ステラマテュティナ,3,ケルピー,7,コスモルーテウス,10,True,False,0,False,0,False,0,900,1380,900.0,1380.0,,
2026-04-18,202655041810,ダイヤモンド特選(C1),1勝以下,ソルナシエンテ,6,99.8,ロトエンペラー,8,88.6,ヒロニャン,1,82.2,アスコットロマン,11,ロトエンペラー,8,ソルナシエンテ,6,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-18,202665041811,ぶた丼きくちや7周年記念,1勝以下,エムタカラ,3,39.2,ジェイヒーロー,2,40.3,フレイムファースト,8,38.5,ショータイム,4,エムタカラ,3,ジェイヒーロー,2,True,False,0,False,0,False,0,900,2820,900.0,2820.0,,
2026-04-18,202665041812,B4ー1,1勝以下,ミナミジュウジセイ,8,44.9,マオノダイマオー,3,43.2,ユウマサイコー,6,39.0,イワキシチフク,9,ショコラペガサス,2,ミナミジュウジセイ,8,True,False,0,False,0,False,0,900,0,900.0,0.0,,
2026-04-19,202636041903,C2十組,1勝以下,シアトルプリンセス,3,99.8,カリスティア,1,75.3,トーセンオリジン,7,51.3,シアトルプリンセス,3,カリスティア,1,アラベスク,5,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202636041904,C2九組,1勝以下,アークエタニティ,10,99.2,サンホワイトクリフ,1,80.3,アニマルキリシマ,11,63.5,サンホワイトクリフ,1,アニマルキリシマ,11,スフォルツオ,5,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202646041902,青学写研三役勇退記念(C1),1勝以下,ローレルランウェイ,1,99.4,ワカムシャ,3,96.5,マークオブゾロ,6,86.5,ワカムシャ,3,サノノヒーロー,2,マークオブゾロ,6,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202636041906,3歳A,1勝以下,フォースメン,6,100.0,リフレララ,2,66.7,ロジータサンライズ,7,64.3,フォースメン,6,リフレララ,2,ロジータサンライズ,7,True,False,0,False,0,True,330,1000,3300,1000.0,3300.0,,
2026-04-19,202636041907,B2,1勝以下,アースアワー,9,99.9,ダグザ,8,95.4,フエルテテソーロ,3,60.8,イキザマ,2,スターキー,10,アースアワー,9,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202646041905,B14,1勝以下,スカイトライア,6,98.1,ボナセーラ,5,76.8,ラブアンドラッキー,8,54.0,スカイトライア,6,ボナセーラ,5,ラブアンドラッキー,8,True,False,0,False,0,True,880,1000,8800,1000.0,8800.0,,
2026-04-19,202655041901,3歳ー5組,1勝以下,テイエムテンジン,10,99.5,ゴーゴーコクラ,11,96.9,ユイアヴェニール,1,88.1,テイエムテンジン,10,ユイアヴェニール,1,カナデライド,3,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202636041909,B2,1勝以下,シュシュトディエス,4,99.4,インディーフィルム,9,68.8,シレンツィオ,12,48.5,インディーフィルム,9,シレンツィオ,12,ケイツーペニー,5,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202636041911,B1三組,1勝以下,タナハシ,8,97.8,タイセイストラーダ,4,89.0,ワイドカイゼリン,9,49.7,ファームフレッシュ,3,ワイドカイゼリン,9,タナハシ,8,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202646041906,俺とかずちゃん結婚おめでとう記念(B1),1勝以下,ミッションレール,3,99.8,ピースオーシャン,4,91.6,ファビュラスロード,1,68.2,ピースオーシャン,4,ファビュラスロード,1,ノイジーアプローチ,6,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202654041903,C2ー8,1勝以下,メイショウイヌワシ,2,98.8,ポッドコンティ,7,87.2,フォルベルール,1,76.7,ショウナンマリン,6,メイショウイヌワシ,2,マサウッドテール,9,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202655041902,C2ー14組,1勝以下,ジーティーレイナ,7,99.7,ウラチャチャ,2,73.8,エスプラネード,11,63.7,ジーティーレイナ,7,エスプラネード,11,ウラチャチャ,2,True,False,0,False,0,True,750,1000,7500,1000.0,7500.0,,
2026-04-19,202655041904,佐賀城下スプリント重賞,1勝以下,リリーベネット,2,31.7,サイオウガウマ,3,31.0,テクノアップル,5,30.9,フラクタル,11,カシノフレックス,8,ハクアイドゥマン,4,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202636041912,留守杯日高賞重賞,1勝以下,セイクリスティーナ,6,99.8,トリップス,1,97.6,パリスフォンテン,4,63.8,セイクリスティーナ,6,トリップス,1,アップタウン,8,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202654041909,C1ー3,1勝以下,ダミエ,10,100.0,シンデレラスマイル,5,86.9,ゴーマックス,11,80.9,ゴーマックス,11,ムサシフウジン,6,ダミエ,10,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-19,202655041910,SAGAリベンジャーズ(C2),1勝以下,アックアヴィリーレ,4,100.0,クラウンマカナ,10,87.4,キタノヴァルカン,7,49.8,アックアヴィリーレ,4,クラウンマカナ,10,タイショウロマン,6,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-20,202636042001,C2,1勝以下,ファストパスキー,1,98.7,グッドヘイロー,7,84.1,リスクテイカー,5,78.7,ポンドレイディ,3,フークレグルス,4,グッドヘイロー,7,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-20,202636042002,C2,1勝以下,シノブデスティーノ,7,98.6,ゴープラチナム,4,92.6,クウェンヤ,6,61.4,ネオステラス,1,シノブデスティーノ,7,ヒガシブレーヴ,5,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-20,202642042001,C3七八,1勝以下,メイワシェリー,3,100.0,マルノアンナ,7,97.1,ヤマトカチドキ,8,95.8,マルノアンナ,7,カラルナ,10,ヤマトカチドキ,8,False,False,0,False,0,False,0,1000,0,1000.0,0.0,,
2026-04-20,202636042005,C2五組,1勝以下,ソランチャン,3,100.0,フィアレスハート,8,97.2,アーチフライト,1,63.8,ソランチャン,3,フィアレスハート,8,キタノアルテミス,4,True,False,0,False,0,False,0,1000,0,1000.0,0.0,,
